Id,Title,Excerpt,Description,Synonyms,Variations,Categories,Abbreviation,Tags,Image,_cmtt_highlightFirstOnly,_cmtt_disable_acf_for_page,_cmtt_new_page_exception,_cmtt_exclude_parsing,_cmtt_exclude_tooltip,_cmtt_disable_related_articles_for_term,_cmtt_hide_from_index,_cmtt_exclude_google_api,_cmtt_exclude_merriam_api,_cmtt_exclude_merriam_thesaurus_api,_cmtt_exclude_glosbe_dictionary_api,_cmtt_featured_image_position,_cmtt_featured_image_size,_cmtt_term_icon,_cmtt_term_icon_color,_cmtt_term_icon_position,cmtt_abbreviations,_glossary_related_article
17664,Schirrú,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/schirrú.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Schirrú</strong>

<em>Elf</em>

<span class=""keyword zeal"">Zeal</span>.
<span class=""keyword order"">Order</span>: Destroy self and all other units with the same power.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
17678,Ele'yas,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/eleyas.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Ele'yas</strong>

<em>Elf</em>

<span class=""keyword deploy"">Deploy</span>: Destroy an allied unit, then <span class=""keyword spawn"">Spawn</span> 2 Elven Deadeyes in this row.
</div>",Eleyas,,gwent_card,,,,,,,,,,,,,,,,,,,,,
17696,"Scoia'tael Neophyte",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/scoiatael_neophyte.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Scoia'tael Neophyte</strong>

<em>Elf</em>

<span class=""keyword deploy"">Deploy</span>: <span class=""keyword spawn"">Spawn</span> a base copy of this unit on the other row.
<span class=""keyword order"">Order</span>: Transform an allied Elf into Elven Deadeye.
</div>","Scoiatael Neophyte",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17707,"Champion's Charge",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/champions_charge.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Champion's Charge</strong>

<em>Raid</em>

Damage a unit by 5. 
<span class=""keyword bloodthirst"">Bloodthirst</span> 3: Destroy a unit instead.
</div>","Champions Charge",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17716,"Sigrdrifa's Rite",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/sigrdrifas_rite.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Sigrdrifa's Rite</strong>

<em>Alchemy</em>

<span class=""keyword summon"">Summon</span> a Skellige unit from your graveyard into an allied row.
</div>","Sigrdrifas Rite, Sigrdrifa",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
17728,"Freya's Blessing",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/freyas_blessing.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Freya's Blessing</strong>

<em>Alchemy</em>

Play a bronze Skellige unit from your graveyard and give it <span class=""keyword doomed"">Doomed</span>.
</div>","Freyas Blessing, Freya",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
17786,"Petri's Philter",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/petris_philter.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Petri's Philter</strong>

<em></em>

<span class=""keyword zeal"">Zeal</span>.
<span class=""keyword order"">Order</span>: Boost an allied unit by 3 and give it <span class=""keyword zeal"">Zeal</span>.
</div>","Petris Philter",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17813,"Death's Shadow",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/deaths_shadow.jpg?v=1597425677542"" alt="""" width=""249"" height=""357"">
<strong>Death's Shadow</strong>

<em>Leader</em>

<span class=""keyword order"">Order</span>: Destroy an allied Monster unit, then <span class=""keyword spawn"">Spawn</span> and play a base copy of it.

This ability adds 16 provisions to your deck's provisions limit.
</div>","Deaths Shadow",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17815,"Uma's Curse",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/umas_curse.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Uma's Curse</strong>

<em>Spell</em>

<span class=""keyword create"">Create</span> and play a gold unit from any faction.
</div>","Umas Curse",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17820,"Hanmarvyn's Blue Dream",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/hanmarvyns_blue_dream.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Hanmarvyn's Blue Dream</strong>

<em>Spell</em>

Play a unit from your opponent's graveyard with a provision cost of 9 or less and give it <span class=""keyword doomed"">Doomed</span>.
</div>","Hanmarvyns Blue Dream, Blue Dream",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,,"  666px",,,left,,
17823,"Iris' Companions",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/iris_companions.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Iris' Companions</strong>

<em>Demon</em>

<span class=""keyword deploy"">Deploy</span>: Draw a card of your choice, then <span class=""keyword discard"">Discard</span> a random card.
If you have Iris in hand, choose which card to <span class=""keyword discard"">Discard</span> instead.
</div>","Iris Companions",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17865,"Ritual Sacrifice",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/ritual_sacrifice.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Ritual Sacrifice</strong>

<em>Organic</em>

Trigger all allied units' <span class=""keyword deathwish"">Deathwish</span> abilities.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
17868,"Crow's Eye",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/crows_eye.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Crow's Eye</strong>

<em>Alchemy</em>

<span class=""keyword purify"">Purify</span> an allied unit and boost it by 3.
</div>","Crows Eye",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17869,"Vigo's Muzzle",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/vigos_muzzle.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Vigo's Muzzle</strong>

<em>Spell</em>

<span class=""keyword lock"">Lock</span> an enemy unit with 5 or less power and <span class=""keyword seize"">Seize</span> it.
</div>","Vigos Muzzle",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
17888,"Éibhear Hattori",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/éibhear_hattori.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Éibhear Hattori</strong>

<em>Elf</em>

<span class=""keyword deploy"">Deploy</span>: <span class=""keyword create"">Create</span> and play a Trap card from your starting deck.
</div>",Hattori,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,,"  666px",,,left,,
17900,"Harald's Pal",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/haralds_pal.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Harald's Pal</strong>

<em>Token</em>

<span class=""keyword doomed"">Doomed</span>.
<span class=""keyword deathwish"">Deathwish</span>: Damage a random enemy unit by 2.
</div>","Haralds Pal",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17904,Lockdown,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/lockdown.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Lockdown</strong>

<em>Leader</em>

<span class=""keyword order"">Order</span>: Disable opponent's leader ability for the duration of this round. If your opponent's leader has no <span class=""keyword charge"">Charges</span> left or is on <span class=""keyword cooldown"">Cooldown</span>, <span class=""keyword spawn"">Spawn</span> 2 Operatives on your <span class=""keyword melee"">Melee</span> row instead.

This ability adds 14 provisions to your deck's provisions limit.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
17909,"Morana Runestone",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/morana_runestone.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Morana Runestone</strong>

<em>Alchemy</em>

<span class=""keyword create"">Create</span> and play a bronze Scoia'tael faction card.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
17917,"Yennefer's Invocation",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/yennefers_invocation.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Yennefer's Invocation</strong>

<em>Spell</em>

Place an enemy unit at the top of your deck.
</div>","Yennefers Invocation, Invocation, Invo",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
17922,"Iorveth's Gambit",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/iorveths_gambit.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Iorveth's Gambit</strong>

<em>Tactic</em>

If you have 4 or more Traps in your starting deck, play 2 of them at random.
</div>","Iorveths Gambit",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17925,"Isengrim's Council",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/isengrims_council.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Isengrim's Council</strong>

<em>Nature</em>

Look at a random Dwarf, Dryad and Elf from your deck, then play one and boost it by 2.
</div>","Isengrims Council",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,,"    666px",,,left,,
17929,Ointment,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/ointment.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Ointment</strong>

<em>Alchemy</em>

Boost a unit by 4.
If it's a Soldier, <span class=""keyword heal"">Heal</span> it first.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
17937,"Shupe's Day Off",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/shupes_day_off.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Shupe's Day Off</strong>

<em></em>

If your starting deck has no duplicates, send Shupe on an adventure.
</div>","Shupes Day Off, Shupe",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
17939,"Damned Sorceress",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/damned_sorceress.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Damned Sorceress</strong>

<em>Specter, Mage, Cursed</em>

<span class=""keyword zeal"">Zeal</span>. <span class=""keyword order"">Order</span>: Destroy a unit's <span class=""keyword shield"">Shield</span> then boost self by 2. 
<span class=""keyword cooldown"">Cooldown</span>: 2.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
17941,Sihil,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/sihil.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Sihil</strong>

<em></em>

<span class=""keyword zeal"">Zeal</span>.
<span class=""keyword order"">Order</span>: Damage an enemy unit by 1.
<span class=""keyword deathblow"">Deathblow</span>: Increase Sihil's <span class=""keyword order"">Order</span> damage by 1 until moved from the battlefield.
<span class=""keyword cooldown"">Cooldown</span>: 2.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
17943,"Bekker's Rockslide",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/bekkers_rockslide.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Bekker's Rockslide</strong>

<em>Spell</em>

Damage a unit by 8.
</div>","Bekkers Rockslide, Rockslide",,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,," 666px",,,left,,
17946,"Dragon's Dream",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/dragons_dream.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Dragon's Dream</strong>

<em>Bomb</em>

<span class=""keyword spawn"">Spawn</span> <span class=""keyword dragons_dream"">Dragon's Dream</span> on an enemy row for 3 turns.
</div>","Dragons Dream",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17953,"Vandergrift's Blade",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/vandergrifts_blade.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Vandergrift's Blade</strong>

<em></em>

<span class=""keyword deploy"">Deploy</span>: Boost an allied unit by 6. Whenever you play a Knight, boost it by 1.
</div>","Vandergrifts Blade",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17954,"Sabrina's Inferno",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/sabrinas_inferno.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Sabrina's Inferno</strong>

<em>Spell</em>

Damage each non-Specter unit by 1. If any were destroyed, repeat this ability once.
</div>","Sabrinas Inferno",,gwent_card,,,,,,,,,,,,,,,,,,,,,
17961,Cadaverine,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/cadaverine.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Cadaverine</strong>

<em>Tactic</em>

<span class=""keyword poison"">Poison</span> an enemy unit, then <span class=""keyword spawn"">Spawn</span> a base copy of it on the opposite row.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
17963,"Pavko Gale",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/pavko_gale.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Pavko Gale</strong>

<em>Human</em>

<span class=""keyword order"">Order</span> (<span class=""keyword ranged"">Ranged</span>): Damage a unit by 1. <span class=""keyword cooldown"">Cooldown</span>: 1.
If you control only Scoia'tael units, damage a unit by 2 instead.
</div>",Pavko,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,,"  666px",,,left,,
17966,Ozzrel,,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/ozzrel.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Ozzrel</strong>

<em>Necrophage</em>

<span class=""keyword deploy"">Deploy</span> (<span class=""keyword melee"">Melee</span>): <span class=""keyword consume"">Consume</span> a unit from your opponent's graveyard.
<span class=""keyword deploy"">Deploy</span> (<span class=""keyword ranged"">Ranged</span>): <span class=""keyword consume"">Consume</span> a unit from your graveyard.
</div>",,,gwent_card,,,,,,,,,,,,,,,,,,,,,
17990,"Arachas Swarm",,"<div style=""width:250px;background:#a18c6c;padding:5px;color:black""><img class=""aligncenter size-full"" src=""https://teamleviathangaming.com/wp-content/uploads/gwent_cards/arachas_swarm.jpg?v=1629370679135"" alt="""" width=""249"" height=""357"">
<strong>Arachas Swarm</strong>

<em>Leader</em>

<span class=""keyword order"">Order</span>: <span class=""keyword spawn"">Spawn</span> a Drone on an allied row. <span class=""keyword charge"">Charge</span>: 5. 
Whenever you play an Organic card, <span class=""keyword spawn"">Spawn</span> Drone on a random allied row.

This ability adds 15 provisions to your deck's provisions limit. 
</div>",Arachas,,gwent_card,,,,0,0,0,0,0,0,0,0,0,0,0,,"   666px",,,left,,
